user_id,item_id,hour,added
547,170,23,0
530,72,8,1
530,126,8,1
530,48,8,0
530,103,8,0
347,136,17,1
347,104,17,1
347,133,17,0
347,78,17,0
344,147,21,1
344,126,21,1
344,48,21,0
344,27,21,0
871,183,12,1
871,155,12,1
871,10,12,0
871,152,12,0
279,139,19,1
279,147,19,1
279,121,19,0
279,184,19,0
702,93,22,1
702,125,22,1
702,124,22,0
702,158,22,0
446,164,13,1
446,30,13,1
446,193,13,0
446,15,13,0
555,129,20,1
555,79,20,1
555,159,20,0
555,170,20,0
194,47,15,1
194,100,15,1
194,136,15,0
194,45,15,0
618,47,21,1
618,106,21,1
618,47,21,0
618,12,21,0
411,81,20,1
411,110,20,1
411,146,20,0
411,184,20,0
541,162,13,1
541,179,13,1
541,157,13,0
541,163,13,0
497,98,19,1
497,106,19,1
497,108,19,0
497,96,19,0
880,66,18,1
880,188,18,1
880,96,18,0
880,117,18,0
413,0,18,1
413,129,18,1
413,73,18,0
413,84,18,0
219,39,9,1
219,50,9,1
219,73,9,0
219,48,9,0
707,26,10,1
707,71,10,1
707,85,10,0
707,103,10,0
282,178,11,1
282,25,11,1
282,140,11,0
282,92,11,0
250,125,9,1
250,89,9,1
250,65,9,0
250,102,9,0
695,104,13,1
695,32,13,1
695,171,13,0
695,0,13,0
932,102,18,1
932,129,18,1
932,93,18,0
932,50,18,0
119,127,21,1
119,23,21,1
119,60,21,0
119,97,21,0
707,102,21,1
707,10,21,1
707,181,21,0
707,29,21,0
300,116,14,1
300,142,14,1
300,157,14,0
300,81,14,0
438,50,20,1
438,141,20,1
438,139,20,0
438,117,20,0
456,50,11,1
456,82,11,1
456,66,11,0
456,129,11,0
248,190,8,1
248,101,8,1
248,43,8,0
248,137,8,0
559,39,21,1
559,20,21,1
559,8,21,0
559,17,21,0
362,27,20,1
362,9,20,1
362,199,20,0
362,154,20,0
654,182,13,1
654,58,13,1
654,171,13,0
654,166,13,0
985,109,20,1
985,177,20,1
985,68,20,0
985,106,20,0
583,80,21,1
583,107,21,1
583,83,21,0
583,14,21,0
291,26,23,1
291,114,23,1
291,18,23,0
291,150,23,0
368,19,21,1
368,132,21,1
368,115,21,0
368,151,21,0
681,175,11,1
681,85,11,1
681,45,11,0
681,147,11,0
264,83,18,1
264,131,18,1
264,182,18,0
264,4,18,0
6,70,21,1
6,190,21,1
6,191,21,0
6,120,21,0
465,63,23,1
465,19,23,1
465,150,23,0
465,118,23,0
444,187,11,1
444,85,11,1
444,41,11,0
444,190,11,0
520,150,13,1
520,92,13,1
520,81,13,0
520,1,13,0
310,94,18,1
310,68,18,1
310,135,18,0
310,115,18,0
362,146,12,1
362,185,12,1
362,164,12,0
362,52,12,0
345,12,17,1
345,124,17,1
345,96,17,0
345,151,17,0
837,72,15,1
837,144,15,1
837,146,15,0
837,81,15,0
980,32,20,1
980,157,20,1
980,6,20,0
980,179,20,0
886,124,8,1
886,97,8,1
886,13,8,0
886,4,8,0
578,133,23,1
578,78,23,1
578,56,23,0
578,87,23,0
366,175,8,1
366,173,8,1
366,149,8,0
366,103,8,0
636,14,23,1
636,146,23,1
636,6,23,0
636,23,23,0
238,35,12,1
238,74,12,1
238,51,12,0
238,190,12,0
2,105,22,1
2,115,22,1
2,55,22,0
2,177,22,0
27,6,22,1
27,80,22,1
27,182,22,0
27,90,22,0
772,63,15,1
772,37,15,1
772,58,15,0
772,102,15,0
863,1,9,1
863,185,9,1
863,152,9,0
863,104,9,0
430,102,11,1
430,177,11,1
430,146,11,0
430,41,11,0
155,111,15,1
155,140,15,1
155,38,15,0
155,49,15,0
903,127,20,1
903,14,20,1
903,142,20,0
903,116,20,0
8,35,9,1
8,160,9,1
8,3,9,0
8,97,9,0
592,17,13,1
592,50,13,1
592,82,13,0
592,65,13,0
534,136,9,1
534,73,9,1
534,51,9,0
534,121,9,0
26,2,23,1
26,106,23,1
26,183,23,0
26,24,23,0
574,75,14,1
574,162,14,1
574,182,14,0
574,102,14,0
656,7,16,1
656,161,16,1
656,57,16,0
656,99,16,0
215,52,8,1
215,28,8,1
215,112,8,0
215,109,8,0
424,125,22,1
424,65,22,1
424,147,22,0
424,130,22,0
752,94,11,1
752,172,11,1
752,149,11,0
752,176,11,0
219,78,8,1
219,143,8,1
219,169,8,0
219,115,8,0
36,76,21,1
36,122,21,1
36,63,21,0
36,194,21,0
964,61,16,1
964,145,16,1
964,111,16,0
964,62,16,0
543,123,16,1
543,139,16,1
543,47,16,0
543,85,16,0
328,104,16,1
328,173,16,1
328,158,16,0
328,151,16,0
232,166,15,1
232,20,15,1
232,149,15,0
232,198,15,0
348,173,10,1
348,35,10,1
348,196,10,0
348,108,10,0
728,169,11,1
728,84,11,1
728,142,11,0
728,121,11,0
369,188,16,1
369,109,16,1
369,96,16,0
369,10,16,0
845,58,18,1
845,52,18,1
845,1,18,0
845,135,18,0
742,169,17,1
742,81,17,1
742,153,17,0
742,45,17,0
900,128,10,1
900,11,10,1
900,61,10,0
900,169,10,0
197,41,20,1
197,38,20,1
197,165,20,0
197,115,20,0
38,90,21,1
38,192,21,1
38,122,21,0
38,170,21,0
248,172,9,1
248,29,9,1
248,49,9,0
248,57,9,0
472,125,20,1
472,14,20,1
472,113,20,0
472,141,20,0
689,138,20,1
689,92,20,1
689,82,20,0
689,110,20,0
813,49,10,1
813,27,10,1
813,102,10,0
813,14,10,0
369,82,21,1
369,99,21,1
369,49,21,0
369,15,21,0
758,136,10,1
758,115,10,1
758,167,10,0
758,134,10,0
246,184,20,1
246,63,20,1
246,109,20,0
246,76,20,0
838,132,20,1
838,157,20,1
838,178,20,0
838,76,20,0
951,122,10,1
951,124,10,1
951,126,10,0
951,104,10,0
818,111,10,1
818,92,10,1
818,11,10,0
818,111,10,0
775,73,15,1
775,173,15,1
775,33,15,0
775,41,15,0
807,3,17,1
807,65,17,1
807,30,17,0
807,16,17,0
104,81,9,1
104,98,9,1
104,72,9,0
104,139,9,0
62,155,16,1
62,176,16,1
62,57,16,0
62,138,16,0
20,171,18,1
20,146,18,1
20,135,18,0
20,116,18,0
955,95,17,1
955,158,17,1
955,151,17,0
955,27,17,0
20,6,12,1
20,19,12,1
20,42,12,0
20,138,12,0
282,173,16,1
282,51,16,1
282,81,16,0
282,137,16,0
148,109,17,1
148,27,17,1
148,187,17,0
148,86,17,0
938,65,21,1
938,152,21,1
938,22,21,0
938,49,21,0
197,137,14,1
197,100,14,1
197,102,14,0
197,184,14,0
107,167,11,1
107,44,11,1
107,50,11,0
107,61,11,0
273,5,11,1
273,32,11,1
273,95,11,0
273,21,11,0
275,176,22,1
275,90,22,1
275,115,22,0
275,64,22,0
256,146,10,1
256,11,10,1
256,41,10,0
256,160,10,0
401,119,10,1
401,138,10,1
401,73,10,0
401,82,10,0
859,65,23,1
859,54,23,1
859,181,23,0
859,122,23,0
410,149,14,1
410,103,14,1
410,8,14,0
410,92,14,0
645,55,17,1
645,84,17,1
645,65,17,0
645,52,17,0
386,81,15,1
386,55,15,1
386,14,15,0
386,1,15,0
888,119,17,1
888,125,17,1
888,165,17,0
888,8,17,0
555,170,16,1
555,120,16,1
555,0,16,0
555,132,16,0
618,34,17,1
618,124,17,1
618,192,17,0
618,147,17,0
176,50,17,1
176,144,17,1
176,34,17,0
176,56,17,0
704,73,18,1
704,153,18,1
704,64,18,0
704,19,18,0
974,79,17,1
974,90,17,1
974,31,17,0
974,23,17,0
815,5,16,1
815,27,16,1
815,45,16,0
815,102,16,0
20,57,17,1
20,81,17,1
20,115,17,0
20,119,17,0
410,161,15,1
410,45,15,1
410,33,15,0
410,62,15,0
725,193,23,1
725,131,23,1
725,69,23,0
725,30,23,0
903,73,22,1
903,165,22,1
903,80,22,0
903,128,22,0
8,109,8,1
8,119,8,1
8,124,8,0
8,33,8,0
365,61,20,1
365,13,20,1
365,81,20,0
365,147,20,0
713,158,20,1
713,94,20,1
713,2,20,0
713,17,20,0
517,134,14,1
517,1,14,1
517,6,14,0
517,151,14,0
665,27,23,1
665,20,23,1
665,133,23,0
665,163,23,0
989,73,10,1
989,42,10,1
989,157,10,0
989,84,10,0
482,190,20,1
482,0,20,1
482,113,20,0
482,135,20,0
308,62,11,1
308,121,11,1
308,99,11,0
308,153,11,0
219,139,9,1
219,169,9,1
219,194,9,0
219,118,9,0
310,153,17,1
310,151,17,1
310,50,17,0
310,121,17,0
136,161,20,1
136,14,20,1
136,4,20,0
136,177,20,0
452,56,23,1
452,60,23,1
452,19,23,0
452,107,23,0
403,153,22,1
403,30,22,1
403,13,22,0
403,139,22,0
334,123,9,1
334,54,9,1
334,55,9,0
334,174,9,0
19,113,22,1
19,79,22,1
19,67,22,0
19,197,22,0
747,44,12,1
747,102,12,1
747,127,12,0
747,13,12,0
341,175,18,1
341,115,18,1
341,194,18,0
341,28,18,0
355,48,8,1
355,92,8,1
355,81,8,0
355,122,8,0
548,8,21,1
548,89,21,1
548,143,21,0
548,50,21,0
876,138,20,1
876,53,20,1
876,70,20,0
876,11,20,0
903,142,18,1
903,189,18,1
903,31,18,0
903,129,18,0
882,158,21,1
882,20,21,1
882,102,21,0
882,74,21,0
648,87,19,1
648,180,19,1
648,60,19,0
648,43,19,0
37,88,16,1
37,185,16,1
37,74,16,0
37,123,16,0
656,84,15,1
656,5,15,1
656,6,15,0
656,188,15,0
221,14,9,1
221,175,9,1
221,19,9,0
221,38,9,0
804,100,15,1
804,2,15,1
804,92,15,0
804,153,15,0
476,55,9,1
476,197,9,1
476,177,9,0
476,103,9,0
932,113,9,1
932,193,9,1
932,7,9,0
932,177,9,0
730,22,13,1
730,15,13,1
730,86,13,0
730,96,13,0
333,80,21,1
333,166,21,1
333,144,21,0
333,182,21,0
55,115,8,1
55,43,8,1
55,24,8,0
55,39,8,0
384,183,9,1
384,156,9,1
384,187,9,0
384,149,9,0
971,121,11,1
971,92,11,1
971,76,11,0
971,190,11,0
906,119,21,1
906,48,21,1
906,55,21,0
906,145,21,0
408,50,18,1
408,37,18,1
408,129,18,0
408,102,18,0
761,121,22,1
761,150,22,1
761,106,22,0
761,59,22,0
908,24,10,1
908,86,10,1
908,87,10,0
908,192,10,0
71,54,10,1
71,185,10,1
71,82,10,0
71,22,10,0
936,104,17,1
936,150,17,1
936,53,17,0
936,190,17,0
764,76,21,1
764,32,21,1
764,181,21,0
764,131,21,0
918,74,12,1
918,154,12,1
918,58,12,0
918,29,12,0
507,10,11,1
507,182,11,1
507,163,11,0
507,138,11,0
892,142,12,1
892,153,12,1
892,150,12,0
892,42,12,0
811,65,10,1
811,152,10,1
811,138,10,0
811,127,10,0
814,69,21,1
814,163,21,1
814,107,21,0
814,180,21,0
577,5,15,1
577,150,15,1
577,63,15,0
577,17,15,0
963,0,9,1
963,87,9,1
963,62,9,0
963,90,9,0
797,59,8,1
797,73,8,1
797,179,8,0
797,101,8,0
416,118,9,1
416,185,9,1
416,186,9,0
416,46,9,0
986,131,20,1
986,160,20,1
986,28,20,0
986,50,20,0
132,31,12,1
132,163,12,1
132,51,12,0
132,131,12,0
401,3,13,1
401,12,13,1
401,32,13,0
401,152,13,0
727,69,16,1
727,0,16,1
727,68,16,0
727,195,16,0
172,44,21,1
172,27,21,1
172,2,21,0
172,75,21,0
817,57,21,1
817,59,21,1
817,57,21,0
817,121,21,0
220,88,18,1
220,38,18,1
220,91,18,0
220,65,18,0
0,173,9,1
0,167,9,1
0,41,9,0
0,106,9,0
38,86,17,1
38,24,17,1
38,161,17,0
38,157,17,0
728,52,11,1
728,31,11,1
728,160,11,0
728,67,11,0
169,29,14,1
169,27,14,1
169,145,14,0
169,121,14,0
539,92,13,1
539,104,13,1
539,78,13,0
539,13,13,0
770,108,8,1
770,69,8,1
770,97,8,0
770,142,8,0
103,79,16,1
103,113,16,1
103,86,16,0
103,136,16,0
98,169,10,1
98,48,10,1
98,107,10,0
98,113,10,0
805,85,9,1
805,92,9,1
805,185,9,0
805,6,9,0
960,114,22,1
960,145,22,1
960,85,22,0
960,155,22,0
511,132,9,1
511,160,9,1
511,102,9,0
511,58,9,0
738,182,22,1
738,77,22,1
738,198,22,0
738,138,22,0
235,135,23,1
235,47,23,1
235,176,23,0
235,151,23,0
156,129,14,1
156,28,14,1
156,196,14,0
156,93,14,0
826,186,19,1
826,17,19,1
826,84,19,0
826,35,19,0
143,174,22,1
143,132,22,1
143,129,22,0
143,19,22,0
513,113,9,1
513,12,9,1
513,90,9,0
513,59,9,0
551,2,18,1
551,26,18,1
551,9,18,0
551,113,18,0
614,35,22,1
614,103,22,1
614,66,22,0
614,81,22,0
6,8,15,1
6,187,15,1
6,113,15,0
6,169,15,0
223,138,15,1
223,71,15,1
223,17,15,0
223,26,15,0
253,50,13,1
253,109,13,1
253,5,13,0
253,92,13,0
536,55,21,1
536,0,21,1
536,144,21,0
536,39,21,0
831,46,15,1
831,134,15,1
831,28,15,0
831,108,15,0
676,106,21,1
676,44,21,1
676,190,21,0
676,105,21,0
256,97,8,1
256,44,8,1
256,95,8,0
256,192,8,0
200,28,8,1
200,96,8,1
200,62,8,0
200,34,8,0
178,38,9,1
178,180,9,1
178,120,9,0
178,28,9,0
642,32,16,1
642,118,16,1
642,126,16,0
642,152,16,0
419,189,21,1
419,185,21,1
419,37,21,0
419,196,21,0
648,189,19,1
648,90,19,1
648,156,19,0
648,103,19,0
698,26,18,1
698,146,18,1
698,188,18,0
698,97,18,0
864,190,8,1
864,176,8,1
864,156,8,0
864,93,8,0
463,0,16,1
463,60,16,1
463,152,16,0
463,33,16,0
104,86,22,1
104,128,22,1
104,156,22,0
104,141,22,0
665,23,17,1
665,6,17,1
665,5,17,0
665,64,17,0
349,41,10,1
349,76,10,1
349,168,10,0
349,97,10,0
818,34,21,1
818,142,21,1
818,127,21,0
818,37,21,0
870,10,13,1
870,42,13,1
870,11,13,0
870,119,13,0
633,197,8,1
633,195,8,1
633,165,8,0
633,15,8,0
810,144,16,1
810,57,16,1
810,113,16,0
810,156,16,0
153,114,13,1
153,26,13,1
153,164,13,0
153,130,13,0
8,73,9,1
8,172,9,1
8,137,9,0
8,85,9,0
98,167,21,1
98,27,21,1
98,149,21,0
98,76,21,0
571,34,8,1
571,107,8,1
571,128,8,0
571,57,8,0
733,111,11,1
733,131,11,1
733,10,11,0
733,142,11,0
774,23,12,1
774,28,12,1
774,93,12,0
774,59,12,0
134,84,8,1
134,158,8,1
134,58,8,0
134,63,8,0
333,196,19,1
333,195,19,1
333,15,19,0
333,17,19,0
430,35,19,1
430,53,19,1
430,163,19,0
430,61,19,0
805,172,14,1
805,77,14,1
805,149,14,0
805,132,14,0
506,39,20,1
506,175,20,1
506,7,20,0
506,140,20,0
885,2,13,1
885,58,13,1
885,19,13,0
885,27,13,0
158,0,17,1
158,197,17,1
158,116,17,0
158,157,17,0
135,49,15,1
135,21,15,1
135,59,15,0
135,31,15,0
476,0,17,1
476,180,17,1
476,100,17,0
476,156,17,0
98,43,22,1
98,22,22,1
98,170,22,0
98,18,22,0
831,108,12,1
831,88,12,1
831,1,12,0
831,99,12,0
685,86,18,1
685,198,18,1
685,170,18,0
685,72,18,0
714,15,10,1
714,158,10,1
714,70,10,0
714,146,10,0
873,98,13,1
873,121,13,1
873,43,13,0
873,12,13,0
994,116,18,1
994,2,18,1
994,18,18,0
994,164,18,0
241,195,8,1
241,1,8,1
241,134,8,0
241,113,8,0
528,108,11,1
528,62,11,1
528,91,11,0
528,42,11,0
376,23,21,1
376,117,21,1
376,193,21,0
376,136,21,0
989,36,8,1
989,140,8,1
989,186,8,0
989,34,8,0
445,129,10,1
445,31,10,1
445,42,10,0
445,95,10,0
242,175,16,1
242,23,16,1
242,3,16,0
242,129,16,0
83,128,18,1
83,15,18,1
83,81,18,0
83,9,18,0
577,10,8,1
577,93,8,1
577,105,8,0
577,41,8,0
940,55,10,1
940,9,10,1
940,131,10,0
940,161,10,0
446,15,21,1
446,78,21,1
446,28,21,0
446,149,21,0
358,60,15,1
358,23,15,1
358,102,15,0
358,30,15,0
703,165,16,1
703,55,16,1
703,20,16,0
703,110,16,0
257,73,11,1
257,161,11,1
257,61,11,0
257,18,11,0
54,0,11,1
54,8,11,1
54,64,11,0
54,39,11,0
840,88,9,1
840,159,9,1
840,181,9,0
840,179,9,0
162,191,20,1
162,9,20,1
162,79,20,0
162,192,20,0
889,61,23,1
889,134,23,1
889,177,23,0
889,84,23,0
506,86,8,1
506,81,8,1
506,52,8,0
506,130,8,0
108,53,18,1
108,62,18,1
108,82,18,0
108,37,18,0
501,100,20,1
501,18,20,1
501,10,20,0
501,153,20,0
533,128,15,1
533,156,15,1
533,93,15,0
533,131,15,0
928,99,22,1
928,23,22,1
928,51,22,0
928,195,22,0
271,78,19,1
271,191,19,1
271,72,19,0
271,73,19,0
738,48,17,1
738,46,17,1
738,73,17,0
738,50,17,0
9,61,11,1
9,99,11,1
9,22,11,0
9,40,11,0
853,2,22,1
853,158,22,1
853,189,22,0
853,55,22,0
691,0,11,1
691,27,11,1
691,147,11,0
691,20,11,0
983,88,16,1
983,122,16,1
983,171,16,0
983,114,16,0
970,50,22,1
970,13,22,1
970,155,22,0
970,190,22,0
144,36,12,1
144,5,12,1
144,41,12,0
144,62,12,0
665,179,19,1
665,133,19,1
665,19,19,0
665,91,19,0
512,84,12,1
512,18,12,1
512,52,12,0
512,107,12,0
110,159,12,1
110,161,12,1
110,183,12,0
110,151,12,0
831,103,10,1
831,198,10,1
831,125,10,0
831,51,10,0
340,53,12,1
340,162,12,1
340,173,12,0
340,42,12,0
786,64,23,1
786,10,23,1
786,104,23,0
786,139,23,0
286,187,19,1
286,94,19,1
286,5,19,0
286,88,19,0
489,33,16,1
489,64,16,1
489,116,16,0
489,159,16,0
621,58,11,1
621,2,11,1
621,125,11,0
621,175,11,0
560,96,11,1
560,138,11,1
560,58,11,0
560,22,11,0
940,70,12,1
940,16,12,1
940,199,12,0
940,198,12,0
297,160,16,1
297,130,16,1
297,139,16,0
297,111,16,0
260,145,10,1
260,29,10,1
260,12,10,0
260,83,10,0
690,177,16,1
690,152,16,1
690,65,16,0
690,69,16,0
863,166,16,1
863,179,16,1
863,33,16,0
863,101,16,0
937,38,15,1
937,39,15,1
937,3,15,0
937,22,15,0
955,186,16,1
955,181,16,1
955,126,16,0
955,70,16,0
456,155,12,1
456,58,12,1
456,90,12,0
456,144,12,0
609,133,11,1
609,19,11,1
609,88,11,0
609,196,11,0
757,191,15,1
757,49,15,1
757,166,15,0
757,109,15,0
793,107,10,1
793,108,10,1
793,20,10,0
793,182,10,0
817,107,18,1
817,63,18,1
817,37,18,0
817,15,18,0
276,66,14,1
276,90,14,1
276,159,14,0
276,89,14,0
99,101,8,1
99,80,8,1
99,107,8,0
99,74,8,0
766,123,22,1
766,44,22,1
766,157,22,0
766,17,22,0
276,33,23,1
276,51,23,1
276,147,23,0
276,150,23,0
704,58,10,1
704,160,10,1
704,142,10,0
704,96,10,0
100,40,15,1
100,21,15,1
100,159,15,0
100,20,15,0
192,135,12,1
192,51,12,1
192,190,12,0
192,170,12,0
529,198,16,1
529,175,16,1
529,121,16,0
529,30,16,0
225,141,14,1
225,171,14,1
225,97,14,0
225,109,14,0
638,154,16,1
638,27,16,1
638,145,16,0
638,33,16,0
888,192,19,1
888,62,19,1
888,27,19,0
888,34,19,0
116,94,8,1
116,16,8,1
116,175,8,0
116,42,8,0
490,154,13,1
490,82,13,1
490,115,13,0
490,140,13,0
269,138,11,1
269,0,11,1
269,124,11,0
269,145,11,0
723,10,14,1
723,108,14,1
723,10,14,0
723,119,14,0
755,51,23,1
755,87,23,1
755,158,23,0
755,32,23,0
467,23,8,1
467,73,8,1
467,72,8,0
467,11,8,0
663,41,14,1
663,21,14,1
663,91,14,0
663,59,14,0
939,159,18,1
939,20,18,1
939,39,18,0
939,125,18,0
42,59,20,1
42,60,20,1
42,95,20,0
42,121,20,0
314,102,11,1
314,166,11,1
314,194,11,0
314,166,11,0
105,156,10,1
105,32,10,1
105,14,10,0
105,144,10,0
308,144,17,1
308,52,17,1
308,40,17,0
308,121,17,0
492,56,19,1
492,3,19,1
492,93,19,0
492,176,19,0
970,113,22,1
970,131,22,1
970,163,22,0
970,42,22,0
897,70,12,1
897,140,12,1
897,196,12,0
897,133,12,0
952,180,15,1
952,130,15,1
952,0,15,0
952,40,15,0
946,124,13,1
946,187,13,1
946,197,13,0
946,179,13,0
678,160,10,1
678,111,10,1
678,126,10,0
678,155,10,0
361,161,20,1
361,59,20,1
361,82,20,0
361,159,20,0
428,37,8,1
428,84,8,1
428,34,8,0
428,68,8,0
770,84,17,1
770,137,17,1
770,23,17,0
770,168,17,0
932,120,21,1
932,156,21,1
932,133,21,0
932,190,21,0
724,27,23,1
724,31,23,1
724,44,23,0
724,90,23,0
909,195,10,1
909,42,10,1
909,55,10,0
909,159,10,0
830,89,15,1
830,95,15,1
830,133,15,0
830,11,15,0
111,181,13,1
111,186,13,1
111,44,13,0
111,14,13,0
747,93,18,1
747,64,18,1
747,15,18,0
747,162,18,0
450,1,20,1
450,145,20,1
450,193,20,0
450,23,20,0
799,67,17,1
799,145,17,1
799,90,17,0
799,117,17,0
196,96,22,1
196,165,22,1
196,115,22,0
196,151,22,0
179,100,19,1
179,40,19,1
179,116,19,0
179,33,19,0
399,124,16,1
399,115,16,1
399,178,16,0
399,62,16,0
73,191,8,1
73,36,8,1
73,173,8,0
73,143,8,0
800,55,8,1
800,141,8,1
800,72,8,0
800,78,8,0
123,44,12,1
123,199,12,1
123,197,12,0
123,133,12,0
737,0,17,1
737,109,17,1
737,175,17,0
737,132,17,0
835,153,17,1
835,155,17,1
835,19,17,0
835,116,17,0
322,192,12,1
322,12,12,1
322,181,12,0
322,145,12,0
680,110,10,1
680,155,10,1
680,173,10,0
680,8,10,0
823,79,11,1
823,99,11,1
823,25,11,0
823,11,11,0
534,173,15,1
534,169,15,1
534,184,15,0
534,28,15,0
3,136,17,1
3,161,17,1
3,78,17,0
3,163,17,0
299,116,12,1
299,66,12,1
299,113,12,0
299,36,12,0
76,56,16,1
76,13,16,1
76,97,16,0
76,126,16,0
339,130,22,1
339,60,22,1
339,169,22,0
339,159,22,0
727,42,23,1
727,33,23,1
727,14,23,0
727,190,23,0
450,27,18,1
450,174,18,1
450,176,18,0
450,78,18,0
343,181,8,1
343,188,8,1
343,56,8,0
343,33,8,0
10,60,12,1
10,24,12,1
10,49,12,0
10,32,12,0
875,45,18,1
875,170,18,1
875,52,18,0
875,88,18,0
922,179,16,1
922,161,16,1
922,175,16,0
922,151,16,0
869,17,8,1
869,119,8,1
869,68,8,0
869,85,8,0
237,52,16,1
237,25,16,1
237,187,16,0
237,84,16,0
53,163,10,1
53,180,10,1
53,72,10,0
53,84,10,0
367,98,21,1
367,7,21,1
367,144,21,0
367,191,21,0
612,147,8,1
612,127,8,1
612,53,8,0
612,142,8,0
721,171,12,1
721,192,12,1
721,129,12,0
721,197,12,0
570,178,11,1
570,6,11,1
570,65,11,0
570,72,11,0
176,81,13,1
176,170,13,1
176,70,13,0
176,181,13,0
712,79,22,1
712,178,22,1
712,13,22,0
712,101,22,0
510,58,16,1
510,193,16,1
510,50,16,0
510,185,16,0
574,4,8,1
574,1,8,1
574,115,8,0
574,0,8,0
268,31,11,1
268,157,11,1
268,181,11,0
268,3,11,0
620,4,13,1
620,65,13,1
620,49,13,0
620,95,13,0
298,54,13,1
298,30,13,1
298,188,13,0
298,181,13,0
765,11,18,1
765,113,18,1
765,21,18,0
765,31,18,0
944,95,21,1
944,31,21,1
944,34,21,0
944,83,21,0
126,152,8,1
126,108,8,1
126,176,8,0
126,89,8,0
671,176,8,1
671,14,8,1
671,17,8,0
671,45,8,0
125,134,10,1
125,144,10,1
125,17,10,0
125,142,10,0
987,160,15,1
987,169,15,1
987,184,15,0
987,120,15,0
524,70,10,1
524,199,10,1
524,101,10,0
524,147,10,0
718,163,18,1
718,78,18,1
718,78,18,0
718,6,18,0
665,82,11,1
665,58,11,1
665,44,11,0
665,104,11,0
301,188,21,1
301,197,21,1
301,186,21,0
301,65,21,0
547,37,11,1
547,75,11,1
547,197,11,0
547,69,11,0
336,79,8,1
336,55,8,1
336,168,8,0
336,51,8,0
912,66,8,1
912,39,8,1
912,179,8,0
912,11,8,0
578,150,18,1
578,42,18,1
578,159,18,0
578,161,18,0
295,13,8,1
295,33,8,1
295,21,8,0
295,38,8,0
242,65,15,1
242,41,15,1
242,94,15,0
242,148,15,0
840,61,19,1
840,72,19,1
840,143,19,0
840,146,19,0
611,183,11,1
611,139,11,1
611,144,11,0
611,171,11,0
159,44,13,1
159,134,13,1
159,195,13,0
159,137,13,0
271,159,13,1
271,56,13,1
271,176,13,0
271,12,13,0
533,93,14,1
533,180,14,1
533,175,14,0
533,150,14,0
687,89,9,1
687,97,9,1
687,99,9,0
687,161,9,0
577,111,23,1
577,86,23,1
577,193,23,0
577,30,23,0
534,184,19,1
534,107,19,1
534,95,19,0
534,84,19,0
490,17,20,1
490,22,20,1
490,158,20,0
490,63,20,0
763,10,12,1
763,129,12,1
763,113,12,0
763,71,12,0
253,105,9,1
253,79,9,1
253,39,9,0
253,61,9,0
101,83,20,1
101,4,20,1
101,116,20,0
101,13,20,0
970,37,9,1
970,103,9,1
970,100,9,0
970,196,9,0
755,168,14,1
755,102,14,1
755,154,14,0
755,159,14,0
417,73,17,1
417,49,17,1
417,187,17,0
417,38,17,0
78,88,19,1
78,171,19,1
78,53,19,0
78,87,19,0
93,66,18,1
93,53,18,1
93,33,18,0
93,55,18,0
357,19,12,1
357,22,12,1
357,97,12,0
357,62,12,0
641,186,12,1
641,5,12,1
641,184,12,0
641,157,12,0
324,28,18,1
324,9,18,1
324,5,18,0
324,176,18,0
202,0,8,1
202,64,8,1
202,20,8,0
202,96,8,0
691,68,16,1
691,85,16,1
691,181,16,0
691,37,16,0
728,4,21,1
728,41,21,1
728,21,21,0
728,45,21,0
570,179,17,1
570,144,17,1
570,102,17,0
570,109,17,0
928,101,12,1
928,73,12,1
928,178,12,0
928,21,12,0
919,49,19,1
919,158,19,1
919,177,19,0
919,178,19,0
326,85,14,1
326,107,14,1
326,27,14,0
326,134,14,0
368,91,9,1
368,56,9,1
368,127,9,0
368,61,9,0
978,186,15,1
978,99,15,1
978,197,15,0
978,160,15,0
108,11,21,1
108,187,21,1
108,82,21,0
108,59,21,0
234,193,8,1
234,60,8,1
234,89,8,0
234,158,8,0
421,44,21,1
421,179,21,1
421,147,21,0
421,126,21,0
395,92,11,1
395,19,11,1
395,7,11,0
395,169,11,0
921,125,15,1
921,146,15,1
921,123,15,0
921,181,15,0
797,173,15,1
797,52,15,1
797,164,15,0
797,173,15,0
773,60,8,1
773,51,8,1
773,183,8,0
773,71,8,0
564,5,18,1
564,28,18,1
564,23,18,0
564,190,18,0
643,113,18,1
643,81,18,1
643,139,18,0
643,42,18,0
885,198,22,1
885,151,22,1
885,11,22,0
885,129,22,0
61,169,21,1
61,76,21,1
61,172,21,0
61,144,21,0
354,54,17,1
354,21,17,1
354,111,17,0
354,135,17,0
834,168,9,1
834,174,9,1
834,15,9,0
834,121,9,0
307,103,14,1
307,13,14,1
307,78,14,0
307,11,14,0
876,197,20,1
876,120,20,1
876,84,20,0
876,190,20,0
444,34,18,1
444,128,18,1
444,45,18,0
444,74,18,0
700,66,21,1
700,16,21,1
700,195,21,0
700,9,21,0
864,182,10,1
864,102,10,1
864,0,10,0
864,63,10,0
664,171,16,1
664,66,16,1
664,49,16,0
664,196,16,0
966,58,19,1
966,75,19,1
966,135,19,0
966,1,19,0
548,21,22,1
548,104,22,1
548,187,22,0
548,65,22,0
482,199,9,1
482,31,9,1
482,23,9,0
482,31,9,0
133,45,11,1
133,196,11,1
133,182,11,0
133,1,11,0
717,14,20,1
717,124,20,1
717,139,20,0
